Name,Type,Description,Policy Area,Introduced,Sponsor,Cosponsors,Committees,Link,Introduced,Failed House Committee,Passed House Committee,Failed House,Passed House,Failed Senate Committee,Passed Senate Committee,Failed Senate,Passed Senate,Resolving Differences,To President,Veto,House Veto Override,Senate Veto Override,Became Law
H.Res. 14,Resolution,Censuring and condemning President Donald J. Trump for attempting to overturn the results of the November 2020 presidential election in the State of Georgia.,Government operations and politics,1/4/21,"Rep. Henry C. Johnson (D, GA-4)",https://www.congress.gov/bill/117th-congress/house-resolution/14/cosponsors?pageSort=lastToFirst&loclr=cga-member&searchResultViewType=expanded,Judiciary/House Administration,https://www.congress.gov/bill/117th-congress/house-resolution/14/text,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Date,Action,Description,,,,,,,,,,,,,,,,,,,,,
1/4/21,Introduced in the House.,"H.Res. 24 is the article of impeachment for President Donald J. Trump, charging that he incited violence against the American government in attempting to overturn the results of the presidential election, leading to the storming of the Capitol by his supporters. The article also calls for him to be disqualified from ever holding office again.",,,,,,,,,,,,,,,,,,,,,
1/4/21,Referred to two House committees,"All 222 House Democrats voted for impeachment, along with 10 Republicans, the most members of the president’s party out of all four impeachments. Trump is the first president to be impeached twice, and will face a trial in the Senate, likely after he leaves office on January 20.",,,,,,,,,,,,,,,,,,,,,
