Name,Type,Description,Policy Area,Introduced,Sponsor,Cosponsors,Committees,Link,Introduced,Failed House Committee,Passed House Committee,Failed House,Passed House,Failed Senate Committee,Passed Senate Committee,Failed Senate,Passed Senate,Resolving Differences,To President,Veto,Became Law
H.R. 404,Bill,To improve the management of driftnet fishing.,Not assigned,1/21/21,"Rep. Ted Lieu (D, CA-33)",https://www.congress.gov/bill/117th-congress/house-bill/404/cosponsors,Natural Resources,https://www.congress.gov/bill/117th-congress/house-bill/404/text,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Date,Action,Description,,,,,,,,,,,,,,,,,,,
1/21/21,Introduced in the House.,,,,,,,,,,,,,,,,,,,,
1/21/21,Referred to the House Natural Resources Committee.,,,,,,,,,,,,,,,,,,,,
